Date,3Mo,6Mo,1Yr,2Yr,3Yr,4Yr,5Yr,7Yr,10Yr,30Yr
11/24/1995,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06
11/27/1995,0.06,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06
11/28/1995,0.06,0.06,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06
11/29/1995,0.06,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06
11/30/1995,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06
12/1/1995,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06
12/4/1995,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06
12/5/1995,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06
12/6/1995,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06
12/7/1995,0.06,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06
12/8/1995,0.06,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06
12/11/1995,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06
12/12/1995,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06
12/13/1995,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06
12/14/1995,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06
12/15/1995,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06
12/18/1995,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06
12/19/1995,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06
12/20/1995,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06
12/21/1995,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06
12/22/1995,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06
12/26/1995,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06
12/27/1995,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06
12/28/1995,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06
12/29/1995,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06
1/2/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06
1/3/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06
1/4/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06
1/5/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06
1/8/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06
1/9/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06
1/10/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06
1/11/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06
1/12/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06
1/16/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06
1/17/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06
1/18/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06
1/19/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06
1/22/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06
1/23/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06
1/24/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06
1/25/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06
1/26/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06
1/29/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06
1/30/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06
1/31/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06
2/1/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06
2/2/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06
2/5/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06
2/6/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06
2/7/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06
2/8/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06
2/9/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06
2/12/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06
2/13/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06
2/14/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06
2/15/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06
2/16/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06
2/20/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06
2/21/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06
2/22/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06
2/23/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06
2/26/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06
2/27/1996,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06
2/28/1996,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06
2/29/1996,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06
3/1/1996,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06
3/4/1996,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06
3/5/1996,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06
3/6/1996,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06
3/7/1996,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06
3/8/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
3/11/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
3/12/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
3/13/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
3/14/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
3/15/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07
3/18/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07
3/19/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
3/20/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
3/21/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
3/22/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
3/25/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
3/26/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
3/27/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
3/28/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
3/29/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
4/1/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
4/2/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
4/3/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
4/4/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
4/5/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
4/8/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
4/9/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
4/10/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
4/11/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
4/12/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
4/15/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
4/16/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
4/17/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
4/18/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
4/19/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
4/22/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
4/23/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07
4/24/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
4/25/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
4/26/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
4/29/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
4/30/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
5/1/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
5/2/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
5/3/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
5/6/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
5/7/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
5/8/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
5/9/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
5/10/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
5/13/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
5/14/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
5/15/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
5/16/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
5/17/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
5/20/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
5/21/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
5/22/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
5/23/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
5/24/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
5/28/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
5/29/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
5/30/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
5/31/1996,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
6/3/1996,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
6/4/1996,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
6/5/1996,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
6/6/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
6/7/1996,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
6/10/1996,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
6/11/1996,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
6/12/1996,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
6/13/1996,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
6/14/1996,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
6/17/1996,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
6/18/1996,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
6/19/1996,0.05,0.05,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
6/20/1996,0.05,0.05,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
6/21/1996,0.05,0.05,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
6/24/1996,0.05,0.05,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
6/25/1996,0.05,0.05,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
6/26/1996,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
6/27/1996,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
6/28/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
7/1/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
7/2/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
7/3/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
7/5/1996,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
7/8/1996,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
7/9/1996,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
7/10/1996,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
7/11/1996,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
7/12/1996,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
7/15/1996,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
7/16/1996,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
7/17/1996,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
7/18/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
7/19/1996,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
7/22/1996,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
7/23/1996,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
7/24/1996,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
7/25/1996,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
7/26/1996,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
7/29/1996,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
7/30/1996,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
7/31/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
8/1/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
8/2/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
8/5/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
8/6/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
8/7/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
8/8/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
8/9/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
8/12/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07
8/13/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
8/14/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
8/15/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
8/16/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
8/19/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
8/20/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
8/21/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
8/22/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
8/23/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
8/26/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
8/27/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
8/28/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
8/29/1996,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
8/30/1996,0.05,0.05,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
9/3/1996,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
9/4/1996,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
9/5/1996,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
9/6/1996,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
9/9/1996,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
9/10/1996,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
9/11/1996,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
9/12/1996,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
9/13/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
9/16/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
9/17/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
9/18/1996,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
9/19/1996,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
9/20/1996,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
9/23/1996,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07
9/24/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07
9/25/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
9/26/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
9/27/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
9/30/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
10/1/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
10/2/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
10/3/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
10/4/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
10/7/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
10/8/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
10/9/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
10/10/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
10/11/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
10/15/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
10/16/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
10/17/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
10/18/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
10/21/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
10/22/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
10/23/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
10/24/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
10/25/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
10/28/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
10/29/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
10/30/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
10/31/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
11/1/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
11/4/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
11/5/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
11/6/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
11/7/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06
11/8/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
11/12/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06
11/13/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06
11/14/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06
11/15/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06
11/18/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06
11/19/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06
11/20/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06
11/21/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06
11/22/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06
11/25/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06
11/26/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06
11/27/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06
11/29/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06
12/2/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06
12/3/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06
12/4/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06
12/5/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
12/6/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
12/9/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06
12/10/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06
12/11/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
12/12/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
12/13/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
12/16/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
12/17/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07
12/18/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07
12/19/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07
12/20/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
12/23/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07
12/24/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07
12/26/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07
12/27/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
12/30/1996,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07
12/31/1996,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07
1/2/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
1/3/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
1/6/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
1/7/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
1/8/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
1/9/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
1/10/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
1/13/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
1/14/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
1/15/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
1/16/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
1/17/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
1/21/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
1/22/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
1/23/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07
1/24/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
1/27/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
1/28/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
1/29/1997,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07
